Make;Model;Year;Engine_Fuel_Type;Engine_HP;Engine_Cylinders;Transmission_Type;Driven_Wheels;Number_of_Doors;Vehicle_Size;Vehicle_Style;highway_L_100Km;city_L_100Km;Popularity;Price
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s04_30000_40000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s02_10000_20000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s02_10000_20000
Volkswagen;Beetle;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s04_30000_40000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s02_10000_20000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s02_10000_20000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s02_10000_20000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s04_30000_40000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s04_30000_40000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s02_10000_20000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s02_10000_20000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s02_10000_20000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s02_10000_20000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle;s4_2013_up;regular_unleaded;s02_100_200;s3_4_6;AUTOMATIC;front_wheel_drive;s1_below_3;Compact;S_2dr_Hatchback;s2_10_15;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;diesel;s02_100_200;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s3_15_20;s3_10_15;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s03_20000_30000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;AUTOMATED_MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
Volkswagen;Beetle_Convertible;s4_2013_up;premium_unleaded__recommended_;s03_200_300;s3_4_6;MANUAL;front_wheel_drive;s1_below_3;Compact;Convertible;s2_10_15;s2_5_10;s02_500_1000;s04_30000_40000
